id,status,reason,total_mentions,source_group_count,source_groups
ultrasnotreds2,not_found,"No user has ""ultrasnotreds2"" as username",0,0,
vaultofsecrets88,not_found,"No user has ""vaultofsecrets88"" as username",0,0,
whitegirls14,not_found,"No user has ""whitegirls14"" as username",0,0,
