from,to,count,kind,type,status,reason
jadresden,heimatkurier,3,live,link,,
jadresden,krah_direkt,3,live,link,,
juergenpohlafd,infodefgermany,3,live,link,,
juergenpohlafd,klartextbaum,3,live,link,,
jungealternativenrw,ein_prozent,3,live,link,,
jungealternativeschwaben,heimatkurier,3,live,link,,
jungealternativesh,bjoernhoeckeafd,3,live,link,,
jungealternativesh,freieschleswigholsteiner,3,live,link,,
jungealternativesh,julianflak,3,live,link,,
jungetat,lukreta,3,live,link,,
jungetat,nemesisparis,3,live,link,,
kaernten_geht_in_die_offensive,aerztefueraufklaerungoffiziell,3,live,link,,
kaernten_geht_in_die_offensive,austriaturningpoint,3,live,link,,
kaernten_geht_in_die_offensive,echte_geschichte,3,live,link,,
kaernten_geht_in_die_offensive,info_direkt,3,live,link,,
kaernten_geht_in_die_offensive,leavingwond3rland,3,live,link,,
kaernten_geht_in_die_offensive,martinsellnerib,3,live,link,,
kaernten_geht_in_die_offensive,natgeosociety,3,live,link,,
kaernten_geht_in_die_offensive,uncut_news,3,live,link,,
kaernten_geht_in_die_offensive,welt_der_videos,3,live,link,,
kulturfestung,heimatkurier,3,live,link,,
kulturfestung,info_direkt,3,live,link,,
kvltgames,shadowmansmanicmusings,3,live,link,,
kvltgames,thegamerword14,3,live,link,,
lionedler,afd_kreistag_tf,3,live,link,,
lionedler,afdfraktionbb,3,live,link,,
lukreta,irmhild_bossdorf,3,live,link,,
lukreta,nemesisparis,3,live,link,,
lukreta,wilhelmkachel,3,live,link,,
martinctkohler,afdfraktionberlin,3,live,link,,
martinctkohler,sebastian_maack,3,live,link,,
marvintneumann,afdschleswigholstein,3,live,link,,
marvintneumann,dle_east_spectator,3,live,link,,
marvintneumann,ein_prozent,3,live,link,,
marvintneumann,skototaxis,3,live,link,,
matthiashelferich,afdsaxlt,3,live,link,,
moellerth,ellerth,3,live,link,,
moellerth,oellerth,3,live,link,,
prototelegram,freiesachsen,3,live,link,,
prototelegram,goethemusik,3,live,link,,
prototelegram,jugendoberlausitz,3,live,link,,
prototelegram,protonds,3,live,link,,
reconquista21,aktiv_berlin,3,live,link,,
reconquista21,freiesachsen,3,live,link,,
reconquista21,visionremigrationch,3,live,link,,
reinweiblich,clownswelt,3,live,link,,
reinweiblich,freilichmagazin,3,live,link,,
reinweiblich,nemesisparis,3,live,link,,
reinweiblich,wilhelmkachel,3,live,link,,
robertteske,afd_suedthueringen_termine,3,live,link,,
robertteske,afderfurt,3,live,link,,
robertteske,freilichmagazin,3,live,link,,
robertteske,teamaust,3,live,link,,
robertteske,tteske,3,live,link,,
rtvooe,aufwachkanal_deine_rote_pille,3,live,link,,
selina_sunnetanz,aktivistmanuel,3,live,link,,
spanielmdb,dekurier,3,live,link,,
thorstenweissafd,benediktkaiser,3,live,link,,
thorstenweissafd,ein_prozent,3,live,link,,
tomaszfroelich,irmhild_bossdorf,3,live,link,,
unitedworldinternational,geopolitika_it,3,live,link,,
visionremigrationch,aktivistmanuel,3,live,link,,
visionremigrationch,vorstadtaktivist,3,live,link,,
voxeuropaherald,breizhinfofficiel,3,live,link,,
voxeuropaherald,compactmagazin,3,live,link,,
waldgangalbdruck,beatrixvstorch,3,live,link,,
waldgangalbdruck,carstenjahn_teamheimat,3,live,link,,
waldgangalbdruck,klartextbaum,3,live,link,,
waldgangalbdruck,reitschusterde,3,live,link,,
wilhelmkachel,fabianjankafd,3,live,link,,
wolfpmsoffiziell,galstarr,3,live,link,,
wolfpmsoffiziell,jungetat,3,live,link,,
wolfpmsoffiziell,robertteske,3,live,link,,
zentrum_chemnitz,ein_prozent,3,live,link,,
afd_duesseldorf,mkl1960,2,live,link,,
afd_thl,danielhaseloffafd,2,live,link,,
afderfurt,afdbrennpunkt,2,live,link,,
afdjugendbw,fd_thl,2,live,link,,
afdjugendbw,frohnmaier,2,live,link,,
afdjugendbw,generation_thueringen,2,live,link,,
afdjugendbw,tomaszfroelich,2,live,link,,
afdthueringen,ernhoeckeafd,2,live,link,,
afdthueringen,ertteske,2,live,link,,
afdthueringen,reneaust,2,live,link,,
aktivistmanuel,selina_sunnetanz,2,live,link,,
alex_malenki,afd_brandenburg,2,live,link,,
alex_malenki,afdfraktionnrw,2,live,link,,
alex_malenki,benfilter,2,live,link,,
alex_malenki,berliner_kreis,2,live,link,,
alex_malenki,bjoernhoeckeafd,2,live,link,,
alex_malenki,dermichel95,2,live,link,,
alex_malenki,fabianjankafd,2,live,link,,
alex_malenki,gegenuni,2,live,link,,
alex_malenki,grimbart_studio,2,live,link,,
alex_malenki,jungetat,2,live,link,,
alex_malenki,klarundmutig,2,live,link,,
alex_malenki,lenakotre,2,live,link,,
alex_malenki,rogerbeckamp,2,live,link,,
alex_malenki,zoomerwaffen5,2,live,link,,
alexsellberlin,andreasmayerafd,2,live,link,,
alexsellberlin,beatrixvstorch,2,live,link,,
alexsellberlin,europeofsovereignnations,2,live,link,,
alexsellberlin,irmhild_bossdorf,2,live,link,,
alexsellberlin,kristin_brinker,2,live,link,,
alexsellberlin,roberteschricht,2,live,link,,
aufdiestrasse,ein_prozent,2,live,link,,
aufdiestrasse,ibchemnitz,2,live,link,,
benediktkaiser,afdeu,2,live,link,,
benediktkaiser,demanega_dmn,2,live,link,,
benediktkaiser,ein_prozent,2,live,link,,
benediktkaiser,nach_vorn,2,live,link,,
benediktkaiser,rtteske,2,live,link,,
benediktkaiser,wahlen_de,2,live,link,,
benjamin_d_nolte,auf1tv,2,live,link,,
benjamin_d_nolte,teambystron,2,live,link,,
benjamin_d_nolte,teich_infokanal,2,live,link,,
benjamin_d_nolte,wahlen_de,2,live,link,,
castellaurora,derstatus,2,live,link,,
castellaurora,heimatkurier,2,live,link,,
castellaurora,lukreta,2,live,link,,
castellaurora,zentrum_chemnitz,2,live,link,,
christian_zaum_afd,afd_duesseldorf,2,live,link,,
christian_zaum_afd,christopherdroesslerafd,2,live,link,,
christian_zaum_afd,danielhaseloffafd,2,live,link,,
christian_zaum_afd,sventritschler,2,live,link,,
christopherdroesslerafd,benediktkaiser,2,live,link,,
christopherdroesslerafd,deutschlandkurier00,2,live,link,,
christopherdroesslerafd,hesperialism,2,live,link,,
christopherdroesslerafd,istopherdroesslerafd,2,live,link,,
christopherdroesslerafd,matthiashelferich,2,live,link,,
christopherdroesslerafd,obertteske,2,live,link,,
christopherdroesslerafd,ristopherdroesslerafd,2,live,link,,
christopherdroesslerafd,robertteske,2,live,link,,
christopherdroesslerafd,zeitschrift_sezession,2,live,link,,
club451,athenscene,2,live,link,,
club451,knjigeprotivvremena,2,live,link,,
compact,arfcomments,2,live,link,,
compact,azovukrainesupport88,2,live,link,,
compact,carstenjahn_teamheimat,2,live,link,,
compact,craziiworld,2,live,link,,
compact,dead_zigger_storage,2,live,link,,
compact,druschbafm,2,live,link,,
compact,frank_thelenfx,2,live,link,,
compact,jetzt_investieren,2,live,link,,
compact,kriegsagenda,2,live,link,,
compact,ostnews_faktencheck,2,live,link,,
compact,patriotischesweinviertel,2,live,link,,
compact,tao_theorieallerordnung,2,live,link,,
compact,timmkellner,2,live,link,,
compact,unzensiert_infoseite,2,live,link,,
compact,unzensiertv2,2,live,link,,
danielhaseloffafd,ertteske,2,live,link,,
dereckart,report24news,2,live,link,,
dominikkaufner,jungeuropa,2,live,link,,
dominikkaufner,zeitschrift_sezession,2,live,link,,
ein_prozent,christopherdroesslerafd,2,live,link,,
ein_prozent,franzschmidafd,2,live,link,,
ein_prozent,freiesachsen,2,live,link,,
ein_prozent,hcberndt,2,live,link,,
ein_prozent,martinsellnerib,2,live,link,,
fabianjankafd,afd_brandenburg,2,live,link,,
fabianjankafd,benediktkaiser,2,live,link,,
fabianjankafd,muehle_cottbus,2,live,link,,
fabianjankafd,obertteske,2,live,link,,
fabianjankafd,robertteske,2,live,link,,
fabianjankafd,zentrumautomobil,2,live,link,,
franzschmidafd,freilichmagazin,2,live,link,,
franzschmidafd,rainerrothfuss,2,live,link,,
generation_thueringen,aktion451,2,live,link,,
generation_thueringen,compactmagazin,2,live,link,,
generation_thueringen,fd_thl,2,live,link,,
generation_thueringen,juergenpohlafd,2,live,link,,
generation_thueringen,jungealternativelsa,2,live,link,,
generation_thueringen,matthiashelferich,2,live,link,,
generation_thueringen,moellerth,2,live,link,,
generation_thueringen,reconquista21,2,live,link,,
generationdeutschland,castellaurora,2,live,link,,
generationdeutschland,tiondeutschland,2,live,link,,
gfroemming,drluetke,2,live,link,,
hcberndt,benfilter,2,live,link,,
hcberndt,jungeuropa,2,live,link,,
hcberndt,rene_springer,2,live,link,,
hydracomicsdd,galstarr,2,live,link,,
ibsachsen,identitaer_magazin,2,live,link,,
ibsachsen,kontrakulturef,2,live,link,,
identitaeredeutschland,entitaeredeutschland,2,live,link,,
identitaeredeutschland,r21_kontakt,2,live,link,,
identitaereoesterreich,ibsachsen,2,live,link,,
identitaereoesterreich,martinsellnervideos,2,live,link,,
identitaereoesterreich,solifondat,2,live,link,,
info_direkt,gerwinl,2,live,link,,
irmhild_bossdorf,benediktkaiser,2,live,link,,
irmhild_bossdorf,christopherdroesslerafd,2,live,link,,
irmhild_bossdorf,dominikkaufner,2,live,link,,
irmhild_bossdorf,klarundmutig,2,live,link,,
irmhild_bossdorf,krautzone,2,live,link,,
ja_sachsen,generation_thueringen,2,live,link,,
ja_sachsen,info_direkt,2,live,link,,
ja_sachsen,joernhoeckeafd,2,live,link,,
ja_sachsen,jungealternativenrw,2,live,link,,
ja_sachsen,krah_direkt,2,live,link,,
ja_sachsen,renebochmann,2,live,link,,
jadeutschland,afd_thl,2,live,link,,
jadeutschland,afdthueringen,2,live,link,,
jadeutschland,auf1tv,2,live,link,,
jadeutschland,fdthueringen,2,live,link,,
jadeutschland,guerillavideos,2,live,link,,
jadeutschland,janwenzelschmidt,2,live,link,,
jadeutschland,juergenpohlafd,2,live,link,,
jadeutschland,renebochmann,2,live,link,,
jadresden,afdsaxlt,2,live,link,,
jadresden,fdsaxlt,2,live,link,,
jadresden,jabrandenburg,2,live,link,,
jadresden,jathueringen,2,live,link,,
jadresden,joergurbansachsen,2,live,link,,
jadresden,wilhelmkachel,2,live,link,,
janwenzelschmidt,deutschlandkurier,2,live,link,,
janwenzelschmidt,tghelpdesk,2,live,link,,
juergenpohlafd,druschbafm,2,live,link,,
jungealternativenrw,christian_zaum_afd,2,live,link,,
jungealternativenrw,heimatkurier,2,live,link,,
jungealternativenrw,jathueringen,2,live,link,,
jungealternativenrw,joernhoeckeafd,2,live,link,,
jungealternativenrw,lukreta,2,live,link,,
jungealternativenrw,rogerbeckamp,2,live,link,,
jungealternativeschwaben,ein_prozent,2,live,link,,
jungealternativeschwaben,freilichmagazin,2,live,link,,
jungealternativeschwaben,martinsellnerib,2,live,link,,
jungealternativeschwaben,tagesstimme,2,live,link,,
jungealternativesh,afd_neumuenster,2,live,link,,
jungealternativesh,afdfraktionhh,2,live,link,,
jungealternativesh,danielhaseloffafd,2,live,link,,
jungealternativesh,tagesstimme,2,live,link,,
jungetat,auf1tv,2,live,link,,
jungetat,identitaereoesterreich,2,live,link,,
jungetat,kiesdries,2,live,link,,
jungetat,rechtsbuendig,2,live,link,,
jungetat,selina_sunnetanz,2,live,link,,
jungeuropa,franzschmidafd,2,live,link,,
jungeuropa,hydracomicsdd,2,live,link,,
jungeuropa,info_direkt,2,live,link,,
jungeuropa,marvintneumann,2,live,link,,
kaernten_geht_in_die_offensive,aufwachkanal_deine_rote_pille,2,live,link,,
kaernten_geht_in_die_offensive,coronadatencheck,2,live,link,,
kaernten_geht_in_die_offensive,ddddoffiziell,2,live,link,,
kaernten_geht_in_die_offensive,hardy_q_anon,2,live,link,,
kaernten_geht_in_die_offensive,konstantinaroesch,2,live,link,,
kaernten_geht_in_die_offensive,kus_news,2,live,link,,
kaernten_geht_in_die_offensive,maeklegutelaune,2,live,link,,
kaernten_geht_in_die_offensive,niusde,2,live,link,,
kaernten_geht_in_die_offensive,normalitaet_v2,2,live,link,,
kaernten_geht_in_die_offensive,qanalwwg1wga,2,live,link,,
kaernten_geht_in_die_offensive,rtvooe,2,live,link,,
kaernten_geht_in_die_offensive,simonevoss,2,live,link,,
kaernten_geht_in_die_offensive,technikus_news,2,live,link,,
kaernten_geht_in_die_offensive,tkp_news,2,live,link,,
kaernten_geht_in_die_offensive,topnews_at,2,live,link,,
kaernten_geht_in_die_offensive,topnews_at_doku,2,live,link,,
kiesdries,resum25,2,live,link,,
kiesdries,schildenvrienden,2,live,link,,
klartextbaum,hh_wir_stehen_auf,2,live,link,,
kulturfestung,castellaurora,2,live,link,,
kulturfestung,trefferei,2,live,link,,
kvltgames,artturi_art,2,live,link,,
kvltgames,imperiumpressofficial,2,live,link,,
kvltgames,millennialwoes,2,live,link,,
kvltgames,millenniyule,2,live,link,,
kvltgames,mondaynightshitpost,2,live,link,,
kvltgames,stone_toss,2,live,link,,
kvltgames,theboglord,2,live,link,,
kvltgames,vdobrasil,2,live,link,,
kvltgames,westmengame,2,live,link,,
lionedler,afdfraktionimbundestag,2,live,link,,
lukreta,auf1tv,2,live,link,,
marcus_buehl,afdthueringen,2,live,link,,
marvintneumann,ddgeopolitics,2,live,link,,
marvintneumann,devonstack,2,live,link,,
marvintneumann,disclosetv,2,live,link,,
marvintneumann,fashposting,2,live,link,,
marvintneumann,geopwatch,2,live,link,,
marvintneumann,heimatkurier,2,live,link,,
marvintneumann,martinsellnervideos,2,live,link,,
marvintneumann,zeitschrift_sezession,2,live,link,,
marykhanafd,achseostwest,2,live,link,,
marykhanafd,compactmagazin,2,live,link,,
marykhanafd,irmhild_bossdorf,2,live,link,,
marykhanafd,martinctkohler,2,live,link,,
matthiashelferich,bjoernhoeckeafd,2,live,link,,
matthiashelferich,carstenjahn_teamheimat,2,live,link,,
matthiashelferich,deutschlandkuriervideo,2,live,link,,
matthiashelferich,uf1tv,2,live,link,,
matthiashelferich,wilhelmkachel,2,live,link,,
moellerth,obertteske,2,live,link,,
moellerth,rimuehl,2,live,link,,
moellerth,teamaust,2,live,link,,
prototelegram,azatro,2,live,link,,
prototelegram,martinsellnerib,2,live,link,,
reconquista21,afdjugendbw,2,live,link,,
reconquista21,ein_prozent,2,live,link,,
reconquista21,ibchemnitz,2,live,link,,
reconquista21,jungeuropa,2,live,link,,
reconquista21,solifondat,2,live,link,,
reinweiblich,dekurier,2,live,link,,
reinweiblich,gutmenschenkeule,2,live,link,,
reinweiblich,marykhanafd,2,live,link,,
reinweiblich,renedierkesafd,2,live,link,,
rene_springer,dekurier,2,live,link,,
rene_springer,gerrithuy,2,live,link,,
robertteske,benediktkaiser,2,live,link,,
robertteske,christopherdroesslerafd,2,live,link,,
robertteske,info_direkt,2,live,link,,
robertteske,matthiashelferich,2,live,link,,
selina_sunnetanz,vorstadtaktivist,2,live,link,,
soldaten_und_reservisten,ddr_kinder,2,live,link,,
soldaten_und_reservisten,soldatengrundgesetz,2,live,link,,
spanielmdb,antifaaufklaerung,2,live,link,,
spanielmdb,krautzone,2,live,link,,
spanielmdb,wahlen_de,2,live,link,,
spanielmdb,wilhelmkachel,2,live,link,,
tannwaldmedia,krautzone,2,live,link,,
thorstenweissafd,christopherdroesslerafd,2,live,link,,
thorstenweissafd,compactmagazin,2,live,link,,
thorstenweissafd,freilichmagazin,2,live,link,,
thorstenweissafd,joernhoeckeafd,2,live,link,,
thorstenweissafd,junge_freiheit_official,2,live,link,,
thorstenweissafd,jungeuropa,2,live,link,,
thorstenweissafd,matthiashelferich,2,live,link,,
thymosmagazin,castellaurora,2,live,link,,
thymosmagazin,hydracomicsdd,2,live,link,,
thymosmagazin,martinsellnervideos,2,live,link,,
tomaszfroelich,afdkanalde,2,live,link,,
unitedworldinternational,elespiadeltelon,2,live,link,,
unitedworldinternational,geopolitika_en,2,live,link,,
unitedworldinternational,ideeazione,2,live,link,,
visionremigrationch,selina_sunnetanz,2,live,link,,
vorstadtaktivist,aktivistmanuel,2,live,link,,
voxeuropaherald,afonsojfg,2,live,link,,
voxeuropaherald,assosla,2,live,link,,
waldgangalbdruck,aerztefueraufklaerungoffiziell,2,live,link,,
waldgangalbdruck,alexandervonschlaun,2,live,link,,
waldgangalbdruck,bitteltv,2,live,link,,
waldgangalbdruck,danijelsheran,2,live,link,,
waldgangalbdruck,doktordementi,2,live,link,,
waldgangalbdruck,drluetke,2,live,link,,
waldgangalbdruck,hadmut,2,live,link,,
waldgangalbdruck,koppreport,2,live,link,,
waldgangalbdruck,martinsichertinfo,2,live,link,,
waldgangalbdruck,netzwerk_krista,2,live,link,,
waldgangalbdruck,queru_lant,2,live,link,,
waldgangalbdruck,realgenflynn,2,live,link,,
waldgangalbdruck,rechtsanwaeltin_beate_bahner,2,live,link,,
waldgangalbdruck,silberjungethorstenschulte,2,live,link,,
waldgangalbdruck,teambystron,2,live,link,,
wilhelmkachel,netteaufklebereinsendungenbot,2,live,link,,
wolfpmsoffiziell,activeclubfrance,2,live,link,,
wolfpmsoffiziell,hcberndt,2,live,link,,
wolfpmsoffiziell,idearium_debattennetzwerk,2,live,link,,
wolfpmsoffiziell,lacagoule1938,2,live,link,,
wolfpmsoffiziell,obertteske,2,live,link,,
zentrum_chemnitz,martinsellnerib,2,live,link,,
zurlage,freilichmagazin,2,live,link,,
afd_duesseldorf,afdduesseldorf,1,live,link,,
afd_duesseldorf,afdhuerth,1,live,link,,
afd_duesseldorf,klausessernrw,1,live,link,,
afd_duesseldorf,pboehringer,1,live,link,,
afd_duesseldorf,petershallomeinung,1,live,link,,
afd_thl,moellerth,1,live,link,,
afd_thl,wiebkemuhsal,1,live,link,,
afdbrennpunkt,alexanderjungbluthafd,1,live,link,,
afdbrennpunkt,imgmadeit,1,live,link,,
afderfurt,bertteske,1,live,link,,
afderfurt,d_thl,1,live,link,,
afderfurt,dekurier,1,live,link,,
afderfurt,fd_thl,1,live,link,,
afderfurt,politikclaus,1,live,link,,
afderfurt,teamaust,1,live,link,,
afdfraktionimbundestag,frohnmaier_afd,1,live,link,,
afdjugendbw,afdfraktionimbundestag,1,live,link,,
afdjugendbw,afdstuttgart,1,live,link,,
afdjugendbw,auf1tv,1,live,link,,
afdjugendbw,castellaurora,1,live,link,,
afdjugendbw,compactmagazin,1,live,link,,
afdjugendbw,dekurier,1,live,link,,
afdjugendbw,ein_prozent,1,live,link,,
afdjugendbw,ernhoeckeafd,1,live,link,,
afdjugendbw,hannesgnauck,1,live,link,,
afdjugendbw,ja_hohenlohe_sha,1,live,link,,
afdjugendbw,krautzone,1,live,link,,
afdjugendbw,oernhoeckeafd,1,live,link,,
afdjugendbw,philipphelber,1,live,link,,
afdjugendbw,steffendegler,1,live,link,,
afdjugendbw,visionremigrationch,1,live,link,,
afdsaxlt,ayawasgeht,1,live,link,,
afdsaxlt,etvideocontent,1,live,link,,
afdschleswigholstein,afd_ostholstein,1,live,link,,
afdschleswigholstein,afdfraktionhh,1,live,link,,
afdschleswigholstein,brandesafd,1,live,link,,
afdschleswigholstein,ereonbollmannmdb,1,live,link,,
afdschleswigholstein,julianflak,1,live,link,,
afdthueringen,christopherafd,1,live,link,,
afdthueringen,christopherdroesslerafd,1,live,link,,
afdthueringen,deutschlandkurier01,1,live,link,,
afdthueringen,ellerth,1,live,link,,
afdthueringen,freilichmagazin,1,live,link,,
aktion451,castellaurora,1,live,link,,
aktion451,freilichmagazin,1,live,link,,
aktion451,rtvooe,1,live,link,,
aktion451,tagesstimme,1,live,link,,
aktivistmanuel,active_europe,1,live,link,,
aktivistmanuel,afonsog,1,live,link,,
aktivistmanuel,afonsojfg,1,live,link,,
aktivistmanuel,europe_editor,1,live,link,,
aktivistmanuel,martinsellnervideos,1,live,link,,
aktivistmanuel,offensiv_info,1,live,link,,
aktivistmanuel,rechtsb,1,live,link,,
aktivistmanuel,rechtsbuendig,1,live,link,,
aktivistmanuel,wasdiemediennichtzeigen,1,live,link,,
alex_malenki,afd_bayern,1,live,link,,
alex_malenki,aktion451,1,live,link,,
alex_malenki,aktivismusbewerbung,1,live,link,,
alex_malenki,almansonacid,1,live,link,,
alex_malenki,autismcentral,1,live,link,,
alex_malenki,blitzwissen,1,live,link,,
alex_malenki,chadistan,1,live,link,,
alex_malenki,compactmagazin,1,live,link,,
alex_malenki,deutschlandkuriervideo,1,live,link,,
alex_malenki,emba_afd,1,live,link,,
alex_malenki,expresszeitung,1,live,link,,
alex_malenki,freiheitsfunken_kw_lds,1,live,link,,
alex_malenki,halemba_afd,1,live,link,,
alex_malenki,heimatkurier,1,live,link,,
alex_malenki,hkickl,1,live,link,,
alex_malenki,ibaesthetik,1,live,link,,
alex_malenki,identitaereoesterreich,1,live,link,,
alex_malenki,info_direkt,1,live,link,,
alex_malenki,jadeutschland,1,live,link,,
alex_malenki,kiesdries,1,live,link,,
alex_malenki,lederhosenrevolte,1,live,link,,
alex_malenki,leolugner,1,live,link,,
alex_malenki,matthiashelferich,1,live,link,,
alex_malenki,netteaufklebereinsendungenbot,1,live,link,,
alex_malenki,patrialaden,1,live,link,,
alex_malenki,reimondhoffmannafd,1,live,link,,
alex_malenki,samuraideoccidente,1,live,link,,
alex_malenki,schwarzefahneog,1,live,link,,
alex_malenki,sellnerib,1,live,link,,
alex_malenki,solifond_wien,1,live,link,,
alex_malenki,taurusfilm,1,live,link,,
alex_malenki,tinsellnerib,1,live,link,,
alex_malenki,wackreschwaben,1,live,link,,
alex_malenki,widerstandinbewegung,1,live,link,,
alex_malenki,zeitschrift_sezession,1,live,link,,
alexsellberlin,afd_berlin,1,live,link,,
alexsellberlin,der_neukoellner,1,live,link,,
alexsellberlin,ericzemmourofficiel,1,live,link,,
alexsellberlin,geraldhauser,1,live,link,,
alexsellberlin,infokanal_muenzenmaier,1,live,link,,
alexsellberlin,marcinsypniewski,1,live,link,,
alexsellberlin,marcvallendar,1,live,link,,
alexsellberlin,martinctkohler,1,live,link,,
alexsellberlin,reneaust,1,live,link,,
alexsellberlin,ronaldglaeser,1,live,link,,
alexsellberlin,sarah_knafo,1,live,link,,
alexsellberlin,tomaszfroelich,1,live,link,,
aufdiestrasse,achsen,1,live,link,,
aufdiestrasse,dasvolkstehtauf,1,live,link,,
aufdiestrasse,demokratischerwiderstandtelegram,1,live,link,,
aufdiestrasse,dentitaer_magazin,1,live,link,,
aufdiestrasse,fdiestrasse,1,live,link,,
aufdiestrasse,feldzugblog,1,live,link,,
aufdiestrasse,generationidentitaer,1,live,link,,
aufdiestrasse,identitaer_magazin,1,live,link,,
aufdiestrasse,jungetat,1,live,link,,
aufdiestrasse,kulturstudio,1,live,link,,
aufdiestrasse,lederhosen_revolte,1,live,link,,
aufdiestrasse,martinsellnervideos,1,live,link,,
aufdiestrasse,ngetat,1,live,link,,
aufdiestrasse,patriotischestimmedeutschlands,1,live,link,,
aufdiestrasse,r21_kontakt,1,live,link,,
aufdiestrasse,reconquistadresden,1,live,link,,
aufdiestrasse,wackreschwaben,1,live,link,,
auroralorraine,damienrieu,1,live,link,,
auroralorraine,francois_grosdidier,1,live,link,,
auroralorraine,marionmarechal,1,live,link,,
benediktkaiser,afdthueringen,1,live,link,,
benediktkaiser,castellaurora,1,live,link,,
benediktkaiser,christian_zaum_afd,1,live,link,,
benediktkaiser,danielhaseloffafd,1,live,link,,
benediktkaiser,dominikkaufner,1,live,link,,
benediktkaiser,drbirghan,1,live,link,,
benediktkaiser,franzschmidafd,1,live,link,,
benediktkaiser,hristopherdroesslerafd,1,live,link,,
benediktkaiser,iliarchande,1,live,link,,
benediktkaiser,info_direkt,1,live,link,,
benediktkaiser,institutiliade,1,live,link,,
benediktkaiser,krautzone,1,live,link,,
benediktkaiser,moellerth,1,live,link,,
benediktkaiser,tomaszfroelich,1,live,link,,
benediktkaiser,tteske,1,live,link,,
benediktkaiser,voxeuropaherald,1,live,link,,
benjamin_d_nolte,clownswelt,1,live,link,,
benjamin_d_nolte,ein_prozent,1,live,link,,
benjamin_d_nolte,freilichmagazin,1,live,link,,
benjamin_d_nolte,grimbart_studio,1,live,link,,
benjamin_d_nolte,info_direkt,1,live,link,,
benjamin_d_nolte,markusstriedl,1,live,link,,
castellaurora,alternativehelpassociation,1,live,link,,
castellaurora,auf1tv,1,live,link,,
castellaurora,auroralorraine,1,live,link,,
castellaurora,compact,1,live,link,,
castellaurora,derstatus_at,1,live,link,,
castellaurora,ein_prozent,1,live,link,,
castellaurora,filmkunstkollektiv,1,live,link,,
castellaurora,freilichmagazin,1,live,link,,
castellaurora,ignazbearth,1,live,link,,
castellaurora,komitet212,1,live,link,,
castellaurora,kulturfestung,1,live,link,,
castellaurora,oml451_bot,1,live,link,,
castellaurora,patrialaden,1,live,link,,
castellaurora,peripetie_shop,1,live,link,,
castellaurora,report24news,1,live,link,,
castellaurora,tagesstimme,1,live,link,,
castellaurora,thymosmag,1,live,link,,
castellaurora,thymosmagazin,1,live,link,,
castellaurora,wolf_pms,1,live,link,,
castellaurora,zeitschrift_sezession,1,live,link,,
christian_zaum_afd,auf1tv,1,live,link,,
christian_zaum_afd,benediktkaiser,1,live,link,,
christian_zaum_afd,dominikkaufner,1,live,link,,
christopherdroesslerafd,afd_suedthueringen_termine,1,live,link,,
christopherdroesslerafd,afdimbundestag,1,live,link,,
christopherdroesslerafd,bruno_wolters,1,live,link,,
christopherdroesslerafd,deutschlandkurier01,1,live,link,,
christopherdroesslerafd,ein_prozent,1,live,link,,
christopherdroesslerafd,freilichmagazin,1,live,link,,
christopherdroesslerafd,hkickl,1,live,link,,
christopherdroesslerafd,info_direkt,1,live,link,,
christopherdroesslerafd,jungealternativenrw,1,live,link,,
christopherdroesslerafd,jungeuropa,1,live,link,,
christopherdroesslerafd,sondershausen_geht_spazieren,1,live,link,,
christopherdroesslerafd,teich_infokanal,1,live,link,,
club451,bloccostudentesconazionale,1,live,link,,
club451,fratiadecruce,1,live,link,,
club451,fronteeuropeoperlasiria,1,live,link,,
club451,ilmastinoverona,1,live,link,,
club451,nsvnationaal,1,live,link,,
club451,nzona3,1,live,link,,
club451,rightschneider,1,live,link,,
club451,serbiadivision,1,live,link,,
club451,sovranistpatavinumguy,1,live,link,,
club451,tenesoun,1,live,link,,
compact,aliceweideloffiziell,1,live,link,,
compact,arfchat,1,live,link,,
compact,ddr_kinder,1,live,link,,
compact,derdritteweg,1,live,link,,
compact,enya_lyub,1,live,link,,
compact,epochtimesde,1,live,link,,
compact,eternalmuscovite,1,live,link,,
compact,exspiner,1,live,link,,
compact,faktenfriedenfreiheit,1,live,link,,
compact,forbiddenhistory18,1,live,link,,
compact,fruehwaldinformiert,1,live,link,,
compact,geistheilersananda,1,live,link,,
compact,gisela_ursula_fx,1,live,link,,
compact,heidimathilda,1,live,link,,
compact,horizont_telegram,1,live,link,,
compact,johndukeoflancaster,1,live,link,,
compact,joinchat,1,live,link,,
compact,krypto_nadinehueber,1,live,link,,
compact,lknews2,1,live,link,,
compact,melissa_bergmann12,1,live,link,,
compact,mtnews_deutsch,1,live,link,,
compact,neuesausrussland,1,live,link,,
compact,nzensiertv2,1,live,link,,
compact,phantomschweiz,1,live,link,,
compact,rabbitresearch,1,live,link,,
compact,reitschusterde,1,live,link,,
compact,rfuenglish,1,live,link,,
compact,salvaukraini,1,live,link,,
compact,satellit_de,1,live,link,,
compact,schwurbelfunk,1,live,link,,
compact,spamilogs,1,live,link,,
compact,stavvoin,1,live,link,,
compact,stefaniegerstenfx1,1,live,link,,
compact,taoderliebe,1,live,link,,
compact,tlb_anmeldung,1,live,link,,
compact,trade_with_chiarafx,1,live,link,,
compact,unzensiert,1,live,link,,
compact,updatesstore,1,live,link,,
compact,visegrad24official,1,live,link,,
compact,wabeo,1,live,link,,
compact,worldnewschannel3,1,live,link,,
compact,ylylmeme,1,live,link,,
compact,zufalloder,1,live,link,,
